"game_id_unique","bookmaker","home_team","away_team","home_ml_raw","away_ml_raw","home_prob_raw","away_prob_raw","overround","prob_home","prob_away"
"03056148fcfe2cce81e7025dae4c3dbe","BetUS","Toronto Raptors","Memphis Grizzlies",-180,155,0.642857142857143,0.392156862745098,1.03501400560224,0.621109607577808,0.378890392422192
"03056148fcfe2cce81e7025dae4c3dbe","Bovada","Toronto Raptors","Memphis Grizzlies",-230,175,0.696969696969697,0.363636363636364,1.06060606060606,0.657142857142857,0.342857142857143
"03056148fcfe2cce81e7025dae4c3dbe","Caesars","Toronto Raptors","Memphis Grizzlies",-250,195,0.714285714285714,0.338983050847458,1.05326876513317,0.67816091954023,0.32183908045977
"03056148fcfe2cce81e7025dae4c3dbe","DraftKings","Toronto Raptors","Memphis Grizzlies",-250,190,0.714285714285714,0.344827586206897,1.05911330049261,0.674418604651163,0.325581395348837
"03056148fcfe2cce81e7025dae4c3dbe","FanDuel","Toronto Raptors","Memphis Grizzlies",-215,164,0.682539682539683,0.378787878787879,1.06132756132756,0.643099932019035,0.356900067980965
"03056148fcfe2cce81e7025dae4c3dbe","Fanatics","Toronto Raptors","Memphis Grizzlies",-275,200,0.733333333333333,0.333333333333333,1.06666666666667,0.6875,0.3125
"03056148fcfe2cce81e7025dae4c3dbe","LowVig.ag","Toronto Raptors","Memphis Grizzlies",-178,157,0.640287769784173,0.389105058365759,1.02939282814993,0.622005275609822,0.377994724390178
"03056148fcfe2cce81e7025dae4c3dbe","MyBookie.ag","Toronto Raptors","Memphis Grizzlies",-250,185,0.714285714285714,0.350877192982456,1.06516290726817,0.670588235294118,0.329411764705882
"0323223bc8d4e97d8d2e6cec15816e58","BetMGM","Dallas Mavericks","Phoenix Suns",-140,110,0.583333333333333,0.476190476190476,1.05952380952381,0.550561797752809,0.449438202247191
"0323223bc8d4e97d8d2e6cec15816e58","BetOnline.ag","Dallas Mavericks","Phoenix Suns",102,-122,0.495049504950495,0.54954954954955,1.04459905450004,0.47391341473828,0.52608658526172
"0323223bc8d4e97d8d2e6cec15816e58","BetRivers","Dallas Mavericks","Phoenix Suns",-143,107,0.588477366255144,0.483091787439614,1.07156915369476,0.54917348472199,0.45082651527801
"0323223bc8d4e97d8d2e6cec15816e58","BetUS","Dallas Mavericks","Phoenix Suns",110,-130,0.476190476190476,0.565217391304348,1.04140786749482,0.457256461232604,0.542743538767396
