"game_id_unique","bookmaker","home_team","away_team","home_ml_raw","away_ml_raw","home_prob_raw","away_prob_raw","overround","prob_home","prob_away","home_score","away_score","home_win","brier","logloss"
"56ee01cdacc4914d19da5cf5f54e28e7","Bovada","Los Angeles Clippers","Oklahoma City Thunder",140,-185,0.416666666666667,0.649122807017544,1.06578947368421,0.390946502057613,0.609053497942387,107,126,0,0.152839167471083,0.495849169576433
"56ee01cdacc4914d19da5cf5f54e28e7","Caesars","Los Angeles Clippers","Oklahoma City Thunder",230,-300,0.303030303030303,0.75,1.0530303030303,0.287769784172662,0.712230215827338,107,126,0,0.0828114486827804,0.339354082996102
"56ee01cdacc4914d19da5cf5f54e28e7","DraftKings","Los Angeles Clippers","Oklahoma City Thunder",120,-154,0.454545454545455,0.606299212598425,1.06084466714388,0.428475033738192,0.571524966261808,107,126,0,0.183590854536944,0.559447111203978
"56ee01cdacc4914d19da5cf5f54e28e7","FanDuel","Los Angeles Clippers","Oklahoma City Thunder",116,-148,0.462962962962963,0.596774193548387,1.05973715651135,0.436865839909808,0.563134160090192,107,126,0,0.190851762080102,0.574237384220971
"56ee01cdacc4914d19da5cf5f54e28e7","Fanatics","Los Angeles Clippers","Oklahoma City Thunder",140,-180,0.416666666666667,0.642857142857143,1.05952380952381,0.393258426966292,0.606741573033708,107,126,0,0.154652190380003,0.499652323167866
"56ee01cdacc4914d19da5cf5f54e28e7","LowVig.ag","Los Angeles Clippers","Oklahoma City Thunder",267,-322,0.272479564032698,0.76303317535545,1.03551273938815,0.263134922119546,0.736865077880454,107,126,0,0.0692399872388593,0.305350472913704
"56ee01cdacc4914d19da5cf5f54e28e7","MyBookie.ag","Los Angeles Clippers","Oklahoma City Thunder",250,-333,0.285714285714286,0.76905311778291,1.0547674034972,0.270878949014701,0.729121050985299,107,126,0,0.0733754050193091,0.315915510024084
"57675a019ab81bbf046093942697c7e1","BetMGM","Denver Nuggets","Oklahoma City Thunder",225,-275,0.307692307692308,0.733333333333333,1.04102564102564,0.295566502463054,0.704433497536946,113,104,1,0.496226552452134,1.21886141681969
"57675a019ab81bbf046093942697c7e1","BetOnline.ag","Denver Nuggets","Oklahoma City Thunder",219,-265,0.313479623824451,0.726027397260274,1.03950702108473,0.301565662824803,0.698434337175197,113,104,1,0.487810523345357,1.19876749938013
"57675a019ab81bbf046093942697c7e1","BetRivers","Denver Nuggets","Oklahoma City Thunder",200,-245,0.333333333333333,0.710144927536232,1.04347826086957,0.319444444444444,0.680555555555556,113,104,1,0.463155864197531,1.14117190308691
